year,fips,mean_une,qt_bartik_sa,statecode,date,constant,infl_reg,rp,u_sum_10,rp_sum_10,u_sum_20,rp_sum_20,u_sum_30,rp_sum_30,u_sum_40,rp_sum_40,u_sum_20_90,rp_sum_20_90,u_sum_20_95,rp_sum_20_95,infl_reg_sign,infl_reg_time_agg,d20_qt_bartik_sa,L4_d20_qt_bartik_sa,L4_rp,L4_mean_une,u_sum_var
2005,01,4.9000001,444.08508,Alabama,2005q1,1,1.740559,109.52379,43.816566,1147.8334,114.95998,2091.1719,187.18221,2963.9338,235.70421,3763.9495,44.649426,977.44696,72.762314,1448.5793,-1.740559,-.43513975,-7.3291626,-7.5146484,109.54272,5.9666667,235.70421
2005,01,4.5,443.81018,Alabama,2005q2,1,1.1715567,109.74965,43.258804,1147.9026,119.70518,2093.4316,189.79451,2967.2234,237.21635,3769.1824,45.434483,977.99945,75.174225,1449.7535,-1.1715567,-.29288918,-7.3739624,-7.2955933,109.91614,5.8333335,237.21635
2005,01,4.3000002,443.61249,Alabama,2005q3,1,.55474842,109.30172,43.340611,1148.2379,124.52068,2095.9004,192.61528,2970.3318,239.14772,3774.5376,46.694466,978.42438,77.966835,1450.9327,-.55474842,-.1386871,-7.2577515,-7.2572937,110.25092,5.6666665,239.14772
2005,01,4.2333331,443.62024,Alabama,2005q4,1,3.2235684,109.47013,44.167892,1149.3184,129.77768,2098.9104,195.42001,2974.4302,241.30066,3780.2131,48.345047,979.4035,81.200584,1452.6741,-3.2235684,-.80589211,-7.013092,-7.3316956,109.15923,5.3666668,241.30066
2006,01,4.0666666,443.70111,Alabama,2006q1,1,2.8748906,109.38657,45.794376,1149.7203,135.07333,2101.5798,198.32042,2978.5471,243.47578,3786.1069,50.24094,980.27441,84.638863,1454.2415,-2.8748906,-.71872264,-6.5193176,-7.3291626,109.52379,4.9000001,243.47578
2006,01,4.0999999,443.38019,Alabama,2006q2,1,3.6219592,109.7946,48.992359,1150.6409,140.40001,2104.4541,201.51714,2982.6213,245.70746,3791.8936,52.504303,981.34882,88.349907,1456.0201,-3.6219592,-.9054898,-5.9810486,-7.3739624,109.74965,4.5,245.70746
2006,01,4.0666666,443.14316,Alabama,2006q3,1,4.2633624,110.08292,54.178616,1151.4314,145.47414,2107.0291,204.73708,2986.2205,247.99487,3797.554,54.941589,982.10168,92.101669,1457.4999,-4.2633624,-1.0658406,-5.4521179,-7.2577515,109.30172,4.3000002,247.99487
2006,01,3.9666667,442.90594,Alabama,2006q4,1,3.3196969,109.91054,60.717068,1151.4802,149.92435,2109.1838,207.85062,2989.8552,250.53972,3803.1453,57.581356,982.59491,95.775314,1458.6862,-3.3196969,-.82992423,-4.9107361,-7.013092,109.47013,4.2333331,250.53972
2007,01,3.8666666,442.71448,Alabama,2007q1,1,3.1984136,109.80332,67.965195,1151.6138,154.00253,2111.4475,210.77608,2993.6628,253.16672,3808.9019,60.548538,983.32147,99.520515,1460.0782,-3.1984136,-.7996034,-4.4160461,-6.5193176,109.38657,4.0666666,253.16672
2007,01,3.8666666,442.33505,Alabama,2007q2,1,1.3666034,109.46823,75.477989,1151.7094,158.33195,2114.3066,213.58554,2997.4119,255.14078,3815.6179,63.972733,984.31683,103.61591,1461.8597,-1.3666034,-.34165084,-4.3927307,-5.9810486,109.7946,4.0999999,255.14078
2007,01,4.0999999,442.07294,Alabama,2007q3,1,1.8768481,109.927,82.765213,1153.0021,162.62332,2118.0388,216.27547,3002.6382,256.59964,3822.563,67.765236,985.87042,107.89097,1464.3097,-1.8768481,-.46921203,-4.314209,-5.4521179,110.08292,4.0666666,256.59964
2007,01,4.3666668,441.8324,Alabama,2007q4,1,2.5241485,109.58307,88.895523,1155.0804,166.39517,2121.2556,218.83081,3008.0039,257.45844,3828.3994,71.671249,987.07349,112.00204,1466.3661,-2.5241485,-.63103712,-4.2117615,-4.9107361,109.91054,3.9666667,257.45844
2008,01,4.6333332,441.76526,Alabama,2008q1,1,3.6867657,110.12885,94.396362,1157.9854,169.69043,2124.8682,221.14265,3014.1006,,,75.678482,988.7948,115.94125,1468.8998,-3.6867657,-.92169142,-3.8351746,-4.4160461,109.80332,3.8666666,
2008,01,5.2333331,441.18649,Alabama,2008q2,1,6.1963305,110.44865,99.894417,1160.4386,172.47693,2128.5251,223.20842,3019.5012,,,79.794144,990.1839,119.68758,1471.2371,-6.1963305,-1.5490826,-3.7292786,-4.3927307,109.46823,3.8666666,
2008,01,6.0333333,440.69827,Alabama,2008q3,1,5.5665197,109.8747,104.75153,1162.3715,174.68555,2132.0581,224.61507,3024.999,,,83.700439,991.39642,122.99951,1473.4325,-5.5665197,-1.3916299,-3.723175,-4.314209,109.927,4.0999999,
2008,01,7.5666666,439.83435,Alabama,2008q4,1,4.3738708,110.35021,108.63857,1165.0076,176.21744,2136.0212,225.0799,3030.8557,,,87.168076,993.35352,125.69144,1476.266,-4.3738708,-1.0934677,-4.4808655,-4.2117615,109.58307,4.3666668,
2009,01,9.7666664,438.0459,Alabama,2009q1,1,2.925894,110.65173,110.7146,1167.282,176.24323,2139.4277,224.07452,3036.5413,,,89.321358,994.98242,126.92297,1478.697,-2.925894,-.73147351,-6.3175049,-3.8351746,110.12885,4.6333332,
2009,01,11.166667,436.28006,Alabama,2009q2,1,.64090931,110.14484,109.8056,1169.1038,173.85625,2142.886,221.05873,3042.1626,,,89.241089,996.50531,125.81987,1481.0801,-.64090931,-.16022733,-7.9840088,-3.7292786,110.44865,5.2333331,
2009,01,11.766666,435.63696,Alabama,2009q3,1,.7157982,110.04558,106.9005,1171.36,169.67657,2146.8501,216.54904,3048.2825,,,87.543671,998.75421,123.02968,1484.104,-.7157982,-.17894955,-8.5309448,-3.723175,109.8747,6.0333333,
2009,01,11.866667,435.41702,Alabama,2009q4,1,1.1278563,109.88231,103.48057,1174.2523,164.57597,2150.7258,210.52473,3055.4387,,,84.950439,1001.33,119.34158,1487.291,-1.1278563,-.28196406,-8.6625671,-4.4808655,110.35021,7.5666666,
2010,01,11.533334,435.27081,Alabama,2010q1,1,3.1022847,110.83062,99.834641,1177.8981,159.15926,2156.0239,203.74683,3062.6367,,,81.93367,1004.5538,115.28239,1491.3516,-3.1022847,-.77557117,-8.81427,-6.3175049,110.65173,9.7666664,
2010,01,10.433333,435.33633,Alabama,2010q2,1,4.8781977,112.19729,96.126839,1180.5237,154.10634,2161.0251,196.81795,3068.1592,,,78.964188,1007.1726,111.39631,1494.8944,-4.8781977,-1.2195494,-8.4738464,-7.9840088,110.14484,11.166667,
2010,01,9.9666662,435.46872,Alabama,2010q3,1,4.916326,112.70402,93.221367,1181.8127,150.11345,2165.061,,,,,76.887009,1008.6182,108.46358,1497.3445,-4.916326,-1.2290815,-8.1437683,-8.5309448,110.04558,11.766666,
2010,01,10.2,435.53848,Alabama,2010q4,1,6.2805591,112.78143,90.456474,1183.2211,146.55165,2168.3979,,,,,75.097565,1009.6276,105.86771,1499.2903,-6.2805591,-1.5701398,-8.0817566,-8.6625671,109.88231,11.866667,
2011,01,10.1,435.78732,Alabama,2011q1,1,5.3901982,112.53616,87.427971,1184.7452,142.6364,2172.0945,,,,,72.837875,1010.7229,102.8538,1501.4342,-5.3901982,-1.3475496,-7.9137878,-8.81427,110.83062,11.533334,
2011,01,9.8666668,435.79153,Alabama,2011q2,1,4.9510961,112.65102,84.590462,1186.3275,138.61902,2175.7708,,,,,70.413887,1012.1671,99.714783,1503.8153,-4.9510961,-1.237774,-7.5886536,-8.4738464,112.19729,10.433333,
2011,01,9.5333338,435.96365,Alabama,2011q3,1,5.35885,112.75257,81.990135,1187.6807,134.87852,2179.6438,,,,,67.991989,1013.6854,96.692039,1506.3219,-5.35885,-1.3397125,-7.1795044,-8.1437683,112.70402,9.9666662,
2011,01,8.666667,436.06003,Alabama,2011q4,1,4.4181404,112.56362,79.48922,1189.3011,131.68233,2183.6558,,,,,65.707832,1015.2894,93.96862,1508.9418,-4.4181404,-1.1045351,-6.8459167,-8.0817566,112.78143,10.2,
2012,01,8.0333338,436.36319,Alabama,2012q1,1,3.2502651,112.45755,77.446564,1191.0836,129.27473,2187.8223,,,,,64.124748,1017.2701,91.990227,1511.865,-3.2502651,-.81256628,-6.3512878,-7.9137878,112.53616,10.1,
2012,01,8.166667,436.2944,Alabama,2012q2,1,3.1305201,113.02467,75.721535,1192.7382,126.52833,2193.1042,,,,,62.927624,1019.7325,90.156174,1515.4771,-3.1305201,-.78263003,-6.0406494,-7.5886536,112.65102,9.8666668,
2012,01,8.0666666,436.41135,Alabama,2012q3,1,3.1838741,113.64328,73.663536,1195.1837,122.96518,2197.6504,,,,,61.352074,1021.8061,87.798424,1518.5876,-3.1838741,-.79596853,-5.6615906,-7.1795044,112.75257,9.5333338,
2012,01,7.6666665,436.39172,Alabama,2012q4,1,2.9781322,113.53362,71.776199,1197.7008,119.00358,2200.7437,,,,,59.643684,1023.293,85.218719,1520.8276,-2.9781322,-.74453306,-5.4406738,-6.8459167,112.56362,8.666667,
2013,01,7.3666668,436.63623,Alabama,2013q1,1,3.0469599,113.55289,70.273834,1200.7577,,,,,,,,,,,-3.0469599,-.76173997,-5.1290283,-6.3512878,112.45755,8.0333338,
2013,01,7.0333333,436.45401,Alabama,2013q2,1,2.363642,114.23624,69.059319,1203.573,,,,,,,,,,,-2.363642,-.59091049,-4.7324829,-6.0406494,113.02467,8.166667,
2013,01,7.0333333,436.51227,Alabama,2013q3,1,1.9993459,114.43507,68.078804,1206.1741,,,,,,,,,,,-1.9993459,-.49983647,-4.1860046,-5.6615906,113.64328,8.0666666,
2013,01,7.1666665,436.62625,Alabama,2013q4,1,1.4543445,114.20848,66.907509,1208.2629,,,,,,,,,,,-1.4543445,-.36358613,-3.2080994,-5.4406738,113.53362,7.6666665,
2014,01,7.1999998,436.96722,Alabama,2014q1,1,1.4661173,114.0656,65.680145,1210.9064,,,,,,,,,,,-1.4661173,-.36652932,-1.0786743,-5.1290283,113.55289,7.3666668,
2014,01,6.9666667,436.83588,Alabama,2014q2,1,2.5144417,114.45972,64.678017,1213.9449,,,,,,,,,,,-2.5144417,-.62861043,.55581665,-4.7324829,114.23624,7.0333333,
2014,01,6.5333333,436.91736,Alabama,2014q3,1,1.4379569,114.40942,63.841167,1216.5304,,,,,,,,,,,-1.4379569,-.35948923,1.2803955,-4.1860046,114.43507,7.0333333,
2014,01,6.1999998,437.03101,Alabama,2014q4,1,.034547865,114.12981,62.378468,1220.2617,,,,,,,,,,,-.034547865,-.0086369663,1.6139832,-3.2080994,114.20848,7.1666665,
2015,01,6,437.42194,Alabama,2015q1,1,1.3617426,115.61919,60.514183,1224.0741,,,,,,,,,,,-1.3617426,-.34043565,2.151123,-1.0786743,114.0656,7.1999998,
2015,01,6.0999999,437.12982,Alabama,2015q2,1,1.0947945,116.36217,58.320606,1225.4541,,,,,,,,,,,-1.0947945,-.27369863,1.7934875,.55581665,114.45972,6.9666667,
2015,01,6.0999999,437.11832,Alabama,2015q3,1,1.1213942,116.80814,,,,,,,,,,,,,-1.1213942,-.28034854,1.6495972,1.2803955,114.40942,6.5333333,
2015,01,6.0999999,437.04477,Alabama,2015q4,1,1.8154966,116.52863,,,,,,,,,,,,,-1.8154966,-.45387414,1.5062866,1.6139832,114.12981,6.1999998,
2016,01,6,437.30106,Alabama,2016q1,1,.56600475,117.0234,,,,,,,,,,,,,-.56600475,-.14150119,1.5137329,2.151123,115.61919,6,
2016,01,5.8000002,436.90436,Alabama,2016q2,1,-.092846245,116.65002,,,,,,,,,,,,,.092846245,.023211561,1.1128235,1.7934875,116.36217,6.0999999,
2016,01,5.9000001,436.79865,Alabama,2016q3,1,.95787835,116.9871,,,,,,,,,,,,,-.95787835,-.23946959,.83499146,1.6495972,116.80814,6.0999999,
2016,01,6.1999998,436.80194,Alabama,2016q4,1,2.4233189,117.2347,,,,,,,,,,,,,-2.4233189,-.60582972,.74191284,1.5062866,116.52863,6.0999999,
2017,01,6.1333332,437.13962,Alabama,2017q1,1,2.2047021,117.13986,,,,,,,,,,,,,-2.2047021,-.55117553,.77642822,1.5137329,117.0234,6,
2017,01,4.9666667,436.88452,Alabama,2017q2,1,3.9506247,118.32185,,,,,,,,,,,,,-3.9506247,-.98765618,.59011841,1.1128235,116.65002,5.8000002,
2017,01,4.1666665,436.86475,Alabama,2017q3,1,2.0835719,118.05759,,,,,,,,,,,,,-2.0835719,-.52089298,.45339966,.83499146,116.9871,5.9000001,
2017,01,3.5999999,437.03683,Alabama,2017q4,1,-1.1453016,116.98893,,,,,,,,,,,,,1.1453016,.2863254,.64511108,.74191284,117.2347,6.1999998,
1976,02,7.1333332,195.90115,Alaska,1976q1,1,,,96.591919,,177.81943,,253.62555,,322.78055,,79.896004,,121.36903,,,,,,,,322.78055
1976,02,7.0333333,196.10567,Alaska,1976q2,1,,,99.466309,,179.79861,,256.37909,,326.2612,,81.945679,,123.48642,,,,,,,,326.2612
1976,02,7.5999999,196.43959,Alaska,1976q3,1,,,101.98843,,182.33504,,259.40933,,329.92258,,84.399002,,126.0117,,,,,,,,329.92258
1976,02,8.3666668,196.32922,Alaska,1976q4,1,,,103.69231,,184.51552,,261.74985,,332.89243,,86.523689,,128.15707,,,,,,,,332.89243
1977,02,9.166667,196.46399,Alaska,1977q1,1,,,104.60883,,185.94362,,263.11768,,334.98401,,88.03257,,129.60832,,,,,,,7.1333332,334.98401
1977,02,9.7666664,196.86575,Alaska,1977q2,1,,,104.66626,,186.65988,,263.56802,,336.13272,,88.832397,,130.3297,,,,,,,7.0333333,336.13272
1977,02,10.033334,197.18832,Alaska,1977q3,1,,,104.20864,,186.80457,,263.41684,,336.46387,,89.058472,,130.46942,,,,,,,7.5999999,336.46387
1977,02,10.5,197.1785,Alaska,1977q4,1,,,103.98951,,186.89941,,263.11798,,336.19449,,89.045776,,130.43138,,,,,,,8.3666668,336.19449
1978,02,10.933333,197.53384,Alaska,1978q1,1,6.0652909,99.663422,103.44752,1033.3832,186.52388,1876.3982,262.34476,2666.0044,335.16122,,88.513168,878.92157,129.9001,1301.0081,-6.0652909,-1.5163227,,,,9.166667,335.16122
1978,02,10.9,197.81613,Alaska,1978q2,1,4.2027864,98.052185,102.13074,1031.3524,185.37967,1876.7135,261.2493,2668.813,333.50131,,87.391289,878.03589,128.74135,1300.5277,-4.2027864,-1.0506966,,,,9.7666664,333.50131
1978,02,10.566667,198.07945,Alaska,1978q3,1,8.4749813,98.557846,100.38214,1032.3242,184.20306,1878.3977,260.66962,2673.5876,331.68005,,86.173691,878.8031,127.53278,1301.6034,-8.4749813,-2.1187453,,,,10.033334,331.68005
1978,02,10.066667,197.97101,Alaska,1978q4,1,3.539597,98.584602,98.892296,1032.4159,183.56938,1880.1342,260.83994,2678.4255,329.86484,,85.223541,879.1748,126.70708,1302.4425,-3.539597,-.88489926,,,,10.5,329.86484
1979,02,9.5333338,198.19774,Alaska,1979q1,1,5.0014601,99.09906,98.374779,1031.8523,183.59793,1882.8026,261.56631,2683.5742,327.97882,,84.747734,879.6983,126.43594,1303.7103,-5.0014601,-1.250365,,,99.663422,10.933333,327.97882
1979,02,9.2333336,198.29921,Alaska,1979q2,1,6.4656835,98.96875,98.601776,1030.9637,184.00188,1884.8867,262.66617,2688.5493,326.21112,,84.787308,879.6947,126.64024,1304.4634,-6.4656835,-1.6164209,,,98.052185,10.9,326.21112
1979,02,9.1999998,198.58768,Alaska,1979q3,1,5.7326117,98.958824,99.134094,1030.4236,184.46758,1887.5192,263.93219,,324.72855,,85.128166,879.89417,127.06353,1305.5663,-5.7326117,-1.4331529,,,98.557846,10.566667,324.72855
1979,02,9.1333332,198.65788,Alaska,1979q4,1,5.8553271,98.890694,99.795906,1029.6614,184.83533,1890.9531,265.07211,,323.42087,,85.523659,880.24042,127.48445,1307.0734,-5.8553271,-1.4638318,,,98.584602,10.066667,323.42087
1980,02,9.2333336,198.88048,Alaska,1980q1,1,5.1351466,98.693169,100.56188,1029.254,185.27415,1894.4817,266.04428,,322.27869,,86.03717,880.69965,127.99769,1308.7273,-5.1351466,-1.2837867,,,99.09906,9.5333338,322.27869
1980,02,9.8000002,199.11992,Alaska,1980q2,1,5.5648961,98.557861,101.47575,1029.0774,185.7527,1898.5918,266.55545,,321.02402,,86.516876,881.4809,128.49242,1310.828,-5.5648961,-1.391224,,,98.96875,9.2333336,321.02402
1980,02,9.9666662,199.34256,Alaska,1980q3,1,4.5572624,98.010803,101.82648,1030.1555,185.66371,1903.2445,266.17883,,319.18427,,86.420273,882.55341,128.4167,1313.3414,-4.5572624,-1.1393156,,,98.958824,9.1999998,319.18427
1980,02,9.6000004,199.46733,Alaska,1980q4,1,4.5281129,97.526482,101.65063,1032.2653,185.54176,1908.1113,265.43283,,317.24683,,86.148018,884.29565,128.22133,1316.3943,-4.5281129,-1.1320282,,,98.890694,9.1333332,317.24683
1981,02,9.1000004,199.66982,Alaska,1981q1,1,5.9935875,99.069633,101.78308,1034.5963,186.33423,1913.86,264.85236,,315.90543,,86.333961,886.82062,128.64061,1320.2679,-5.9935875,-1.4983969,3.7686615,,98.693169,9.2333336,315.90543
1981,02,9.0333338,200.02621,Alaska,1981q2,1,5.2809477,98.650139,102.6631,1035.9954,188.10324,1918.6882,264.42596,,315.41238,,87.165009,887.9978,129.81139,1322.9755,-5.2809477,-1.3202369,3.9205475,,98.557861,9.8000002,315.41238
1981,02,9.5666666,200.36365,Alaska,1981q3,1,5.2482424,97.954628,103.80021,1038.8737,190.01199,1924.3087,263.44611,,315.31616,,88.170586,889.81927,131.13789,1326.4073,-5.2482424,-1.3120606,3.924057,,98.010803,9.9666662,315.31616
1981,02,9.8000002,200.26093,Alaska,1981q4,1,5.3438396,98.176239,104.22923,1042.3822,191.21046,1931.0143,261.47385,,314.97009,,88.666931,892.66473,131.88916,1330.8944,-5.3438396,-1.3359599,3.9317017,,97.526482,9.6000004,314.97009
1982,02,9.8000002,200.19902,Alaska,1982q1,1,3.6023307,98.425797,104.15556,1046.1399,192.02177,,259.24597,,314.47409,,88.934822,,132.36266,,-3.6023307,-.90058267,3.7350311,3.7686615,99.069633,9.1000004,314.47409
1982,02,9.8999996,199.8616,Alaska,1982q2,1,2.4876499,98.175011,103.93041,1050.5291,192.65041,,257.16818,,313.83917,,89.20414,,132.77742,,-2.4876499,-.62191248,2.9958496,3.9205475,98.650139,9.0333338,313.83917
1982,02,9.9333334,199.4623,Alaska,1982q3,1,2.54913,98.500099,103.602,1055.2059,192.91176,,255.09167,,312.94083,,89.351746,,132.98927,,-2.54913,-.63728249,2.2739716,3.924057,97.954628,9.5666666,312.94083
1982,02,10.2,198.99709,Alaska,1982q4,1,2.5209231,98.53894,103.38732,1059.9849,192.73312,,252.96054,,311.68753,,89.417923,,132.99791,,-2.5209231,-.63023078,1.8185883,3.9317017,98.176239,9.8000002,311.68753
1983,02,10.2,198.71005,Alaska,1983q1,1,4.4485245,99.777245,102.90112,1065.1757,191.92889,,250.5385,,309.81775,,89.142471,,132.57098,,-4.4485245,-1.1121311,1.1762085,3.7350311,98.425797,9.8000002,309.81775
1983,02,9.8000002,198.6203,Alaska,1983q2,1,7.5759645,100.29502,102.56071,1068.7418,190.89844,,248.19061,,307.79529,,88.804008,,132.02599,,-7.5759645,-1.8939911,.8041687,2.9958496,98.175011,9.8999996,307.79529
1983,02,9.7333336,198.77234,Alaska,1983q3,1,6.8984404,99.975189,103.22385,1072.2012,190.04349,,246.49428,,306.11182,,88.839943,,131.77776,,-6.8984404,-1.7246101,.69288635,2.2739716,98.500099,9.9333334,306.11182
1983,02,10,198.80688,Alaska,1983q4,1,7.3362517,100.64206,104.47352,1076.6595,188.86559,,245.24269,,304.45642,,88.897209,,131.41936,,-7.3362517,-1.8340629,.83587646,1.8185883,98.53894,10.2,304.45642
1984,02,10.2,198.77852,Alaska,1984q1,1,6.9433055,101.79359,105.52673,1080.8434,186.72484,,244.07896,,302.55951,,88.563225,,130.46265,,-6.9433055,-1.7358264,.58078003,1.1762085,99.777245,10.2,302.55951
1984,02,10,198.7899,Alaska,1984q2,1,4.3971491,101.68153,106.17754,1084.2661,183.86967,,243.02194,,300.48605,,87.89698,,129.02998,,-4.3971491,-1.0992873,.49069214,.8041687,100.29502,9.8000002,300.48605
1984,02,9.6999998,198.87891,Alaska,1984q3,1,4.5794492,102.16541,106.85606,,181.1877,,242.25491,,298.43747,,87.378929,,127.7324,,-4.5794492,-1.1448623,.29122925,.69288635,99.975189,9.7333336,298.43747
1984,02,9.5333338,198.80943,Alaska,1984q4,1,4.5780129,103.10011,107.63345,,178.97252,,241.63525,,296.58215,,87.164993,,126.76598,,-4.5780129,-1.1445032,.15155029,.83587646,100.64206,10,296.58215
1985,02,9.5333338,198.68036,Alaska,1985q1,1,2.9433396,103.08955,108.28558,,177.03961,,241.00505,,294.7872,,87.132759,,125.98389,,-2.9433396,-.7358349,-.20011902,.58078003,101.79359,10.2,294.7872
1985,02,9.6999998,198.51089,Alaska,1985q2,1,2.9208353,103.51299,108.4921,,175.08719,,240.02328,,292.9072,,87.096931,,125.16062,,-2.9208353,-.73020881,-.60902405,.49069214,101.68153,10,292.9072
1985,02,9.6999998,198.42667,Alaska,1985q3,1,3.6124451,103.95836,108.14046,,172.94672,,238.49344,,290.95139,,86.871956,,124.11861,,-3.6124451,-.90311128,-.91589355,.29122925,102.16541,9.6999998,290.95139
1985,02,9.8666668,198.19624,Alaska,1985q4,1,1.9779929,103.48723,107.5441,,170.89365,,236.80019,,289.17654,,86.638168,,123.06954,,-1.9779929,-.49449822,-1.2710876,.15155029,103.10011,9.5333338,289.17654
1986,02,10.533334,197.98135,Alaska,1986q1,1,1.7697058,103.90749,106.5322,,168.95139,,234.87209,,287.28214,,86.237816,,121.92125,,-1.7697058,-.44242644,-1.6884613,-.20011902,103.08955,9.5333338,287.28214
1986,02,11.1,197.1891,Alaska,1986q2,1,2.6609602,104.61627,104.41463,,166.75233,,232.22656,,284.65079,,85.117081,,120.20197,,-2.6609602,-.66524005,-2.8371124,-.60902405,103.51299,9.6999998,284.65079
1986,02,11.166667,196.60149,Alaska,1986q3,1,2.5169604,105.00773,100.94963,,164.36763,,229.03119,,281.33118,,83.302956,,117.97496,,-2.5169604,-.6292401,-3.7621613,-.91589355,103.95836,9.6999998,281.33118
1986,02,10.933333,196.58105,Alaska,1986q4,1,3.5509102,105.40568,96.839661,,162.24596,,225.78557,,277.9108,,81.265884,,115.71589,,-3.5509102,-.88772756,-3.6798706,-1.2710876,103.48723,9.8666668,277.9108
1987,02,10.733334,196.55241,Alaska,1987q1,1,,,92.923851,,160.44754,,222.57019,,274.66922,,79.277946,,113.63136,,,,-3.6466064,-1.6884613,103.90749,10.533334,274.66922
1987,02,10.5,196.59129,Alaska,1987q2,1,,,89.381546,,158.66942,,219.4257,,271.48532,,77.267044,,111.57594,,,,-3.2703094,-2.8371124,104.61627,11.1,271.48532
1987,02,10.166667,196.87717,Alaska,1987q3,1,,,86.189896,,156.9182,,216.38658,,268.34897,,75.263565,,109.57429,,,,-2.5851288,-3.7621613,105.00773,11.166667,268.34897
1987,02,9.666667,196.99242,Alaska,1987q4,1,,,83.302689,,155.10429,,213.57951,,265.29462,,73.351143,,107.65089,,,,-2.0046692,-3.6798706,105.40568,10.933333,265.29462
1988,02,9.2333336,197.03456,Alaska,1988q1,1,,,80.891373,,153.36816,,211.37236,,262.44687,,71.720978,,105.97333,,,,-1.6754913,-3.6466064,,10.733334,262.44687
1988,02,8.9666662,197.07614,Alaska,1988q2,1,,,79.013985,,151.88861,,209.80257,,259.98578,,70.366844,,104.5919,,,,-1.5441589,-3.2703094,,10.5,259.98578
1988,02,8.6999998,197.04564,Alaska,1988q3,1,,,77.71862,,150.60898,,208.56024,,257.81378,,69.150452,,103.39459,,,,-1.7266998,-2.5851288,,10.166667,257.81378
1988,02,8.2333336,196.93759,Alaska,1988q4,1,,,77.161858,,149.5585,,207.52542,,255.93381,,68.091164,,102.40301,,,,-1.8692932,-2.0046692,,9.666667,255.93381
1989,02,7.4000001,196.79782,Alaska,1989q1,1,2.3616409,103.9758,77.523033,1088.9379,149.02328,1990.0479,206.85289,2821.9453,254.59541,3581.9004,67.440796,928.06958,101.87437,1376.952,-2.3616409,-.59041023,-1.9806976,-1.6754913,,9.2333336,254.59541
1989,02,6.8000002,196.76378,Alaska,1989q2,1,3.0795298,103.79408,79.121521,1089.3186,149.37897,1992.4995,207.01529,2825.7439,254.08524,3585.2019,67.652184,928.64758,102.21899,1378.2716,-3.0795298,-.76988244,-2.026123,-1.5441589,,8.9666662,254.08524
